[2023-07-08T00:00:00,710][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:42278, profile=default}
[2023-07-08T00:23:57,414][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35382, profile=default}
[2023-07-08T00:23:57,535][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42934, profile=default}
[2023-07-08T00:23:58,412][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35394, profile=default}
[2023-07-08T00:23:58,536][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42954, profile=default}
[2023-07-08T00:23:59,413][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35414, profile=default}
[2023-07-08T00:23:59,536][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42966, profile=default}
[2023-07-08T00:24:00,413][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35426, profile=default}
[2023-07-08T00:24:00,537][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42978, profile=default}
[2023-07-08T00:24:01,160][INFO ][o.e.n.Node               ] [node1] stopping ...
[2023-07-08T00:24:01,162][INFO ][o.e.c.f.AbstractFileWatchingService] [node1] shutting down watcher thread
[2023-07-08T00:24:01,164][INFO ][o.e.c.f.AbstractFileWatchingService] [node1] watcher service stopped
[2023-07-08T00:24:01,166][INFO ][o.e.x.w.WatcherService   ] [node1] stopping watch service, reason [shutdown initiated]
[2023-07-08T00:24:01,166][INFO ][o.e.x.w.WatcherLifeCycleService] [node1] watcher has stopped and shutdown
[2023-07-08T00:24:01,170][INFO ][o.e.x.m.p.l.CppLogMessageHandler] [node1] [controller/21024] [Main.cc@176] ML controller exiting
[2023-07-08T00:24:01,173][INFO ][o.e.x.m.p.NativeController] [node1] Native controller process has stopped - no new native processes can be started
[2023-07-08T00:24:01,414][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:35440, profile=default}
[2023-07-08T00:24:01,537][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:42998, profile=default}
[2023-07-08T00:24:01,664][INFO ][o.e.n.Node               ] [node1] stopped
[2023-07-08T00:24:01,664][INFO ][o.e.n.Node               ] [node1] closing ...
[2023-07-08T00:24:01,680][INFO ][o.e.n.Node               ] [node1] closed
[2023-07-08T00:24:12,501][INFO ][o.e.n.Node               ] [node1] version[8.8.2], pid[41248], build[rpm/98e1271edf932a480e4262a471281f1ee295ce6b/2023-06-26T05:16:16.196344851Z], OS[Linux/4.18.0-492.el8.x86_64/amd64], JVM[Oracle Corporation/OpenJDK 64-Bit Server VM/20.0.1/20.0.1+9-29]
[2023-07-08T00:24:12,507][INFO ][o.e.n.Node               ] [node1] JVM home [/usr/share/elasticsearch/jdk], using bundled JDK [true]
[2023-07-08T00:24:12,507][INFO ][o.e.n.Node               ] [node1] JVM arguments [-Des.networkaddress.cache.ttl=60, -Des.networkaddress.cache.negative.ttl=10, -Djava.security.manager=allow, -XX:+AlwaysPreTouch, -Xss1m, -Djava.awt.headless=true, -Dfile.encoding=UTF-8, -Djna.nosys=true, -XX:-OmitStackTraceInFastThrow, -Dio.netty.noUnsafe=true, -Dio.netty.noKeySetOptimization=true, -Dio.netty.recycler.maxCapacityPerThread=0, -Dlog4j.shutdownHookEnabled=false, -Dlog4j2.disable.jmx=true, -Dlog4j2.formatMsgNoLookups=true, -Djava.locale.providers=SPI,COMPAT, --add-opens=java.base/java.io=org.elasticsearch.preallocate, -XX:+UseG1GC, -Djava.io.tmpdir=/tmp/elasticsearch-8836133823444339914, -XX:+HeapDumpOnOutOfMemoryError, -XX:+ExitOnOutOfMemoryError, -XX:HeapDumpPath=/var/lib/elasticsearch, -XX:ErrorFile=/var/log/elasticsearch/hs_err_pid%p.log, -Xlog:gc*,gc+age=trace,safepoint:file=/var/log/elasticsearch/gc.log:utctime,level,pid,tags:filecount=32,filesize=64m, -Xms3833m, -Xmx3833m, -XX:MaxDirectMemorySize=2010120192, -XX:G1HeapRegionSize=4m, -XX:InitiatingHeapOccupancyPercent=30, -XX:G1ReservePercent=15, -Des.distribution.type=rpm, --module-path=/usr/share/elasticsearch/lib, --add-modules=jdk.net, --add-modules=org.elasticsearch.preallocate, -Djdk.module.main=org.elasticsearch.server]
[2023-07-08T00:24:14,476][WARN ][stderr                   ] [node1] SLF4J: No SLF4J providers were found.
[2023-07-08T00:24:14,476][WARN ][stderr                   ] [node1] SLF4J: Defaulting to no-operation (NOP) logger implementation
[2023-07-08T00:24:14,477][WARN ][stderr                   ] [node1] SLF4J: See https://www.slf4j.org/codes.html#noProviders for further details.
[2023-07-08T00:24:14,477][WARN ][stderr                   ] [node1] SLF4J: Class path contains SLF4J bindings targeting slf4j-api versions 1.7.x or earlier.
[2023-07-08T00:24:14,477][WARN ][stderr                   ] [node1] SLF4J: Ignoring binding found at [jar:file:///usr/share/elasticsearch/modules/repository-azure/log4j-slf4j-impl-2.19.0.jar!/org/slf4j/impl/StaticLoggerBinder.class]
[2023-07-08T00:24:14,478][WARN ][stderr                   ] [node1] SLF4J: See https://www.slf4j.org/codes.html#ignoredBindings for an explanation.
[2023-07-08T00:24:15,807][INFO ][o.e.p.PluginsService     ] [node1] loaded module [repository-url]
[2023-07-08T00:24:15,808][INFO ][o.e.p.PluginsService     ] [node1] loaded module [dlm]
[2023-07-08T00:24:15,808][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-core]
[2023-07-08T00:24:15,808][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-redact]
[2023-07-08T00:24:15,808][INFO ][o.e.p.PluginsService     ] [node1] loaded module [ingest-user-agent]
[2023-07-08T00:24:15,808][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-async-search]
[2023-07-08T00:24:15,808][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-monitoring]
[2023-07-08T00:24:15,809][INFO ][o.e.p.PluginsService     ] [node1] loaded module [repository-s3]
[2023-07-08T00:24:15,809][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-analytics]
[2023-07-08T00:24:15,809][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-ent-search]
[2023-07-08T00:24:15,809][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-autoscaling]
[2023-07-08T00:24:15,809][INFO ][o.e.p.PluginsService     ] [node1] loaded module [lang-painless]
[2023-07-08T00:24:15,810][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-ml]
[2023-07-08T00:24:15,810][INFO ][o.e.p.PluginsService     ] [node1] loaded module [lang-mustache]
[2023-07-08T00:24:15,810][INFO ][o.e.p.PluginsService     ] [node1] loaded module [legacy-geo]
[2023-07-08T00:24:15,810][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-ql]
[2023-07-08T00:24:15,810][INFO ][o.e.p.PluginsService     ] [node1] loaded module [rank-rrf]
[2023-07-08T00:24:15,810][INFO ][o.e.p.PluginsService     ] [node1] loaded module [analysis-common]
[2023-07-08T00:24:15,811][INFO ][o.e.p.PluginsService     ] [node1] loaded module [transport-netty4]
[2023-07-08T00:24:15,811][INFO ][o.e.p.PluginsService     ] [node1] loaded module [aggregations]
[2023-07-08T00:24:15,811][INFO ][o.e.p.PluginsService     ] [node1] loaded module [ingest-common]
[2023-07-08T00:24:15,811][INFO ][o.e.p.PluginsService     ] [node1] loaded module [frozen-indices]
[2023-07-08T00:24:15,811][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-identity-provider]
[2023-07-08T00:24:15,811][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-shutdown]
[2023-07-08T00:24:15,812][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-text-structure]
[2023-07-08T00:24:15,812][INFO ][o.e.p.PluginsService     ] [node1] loaded module [snapshot-repo-test-kit]
[2023-07-08T00:24:15,812][INFO ][o.e.p.PluginsService     ] [node1] loaded module [ml-package-loader]
[2023-07-08T00:24:15,812][INFO ][o.e.p.PluginsService     ] [node1] loaded module [kibana]
[2023-07-08T00:24:15,812][INFO ][o.e.p.PluginsService     ] [node1] loaded module [constant-keyword]
[2023-07-08T00:24:15,812][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-logstash]
[2023-07-08T00:24:15,812][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-ccr]
[2023-07-08T00:24:15,813][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-graph]
[2023-07-08T00:24:15,813][INFO ][o.e.p.PluginsService     ] [node1] loaded module [parent-join]
[2023-07-08T00:24:15,813][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-enrich]
[2023-07-08T00:24:15,813][INFO ][o.e.p.PluginsService     ] [node1] loaded module [repositories-metering-api]
[2023-07-08T00:24:15,813][INFO ][o.e.p.PluginsService     ] [node1] loaded module [transform]
[2023-07-08T00:24:15,813][INFO ][o.e.p.PluginsService     ] [node1] loaded module [repository-azure]
[2023-07-08T00:24:15,814][INFO ][o.e.p.PluginsService     ] [node1] loaded module [repository-gcs]
[2023-07-08T00:24:15,814][INFO ][o.e.p.PluginsService     ] [node1] loaded module [spatial]
[2023-07-08T00:24:15,814][INFO ][o.e.p.PluginsService     ] [node1] loaded module [apm]
[2023-07-08T00:24:15,814][INFO ][o.e.p.PluginsService     ] [node1] loaded module [mapper-extras]
[2023-07-08T00:24:15,814][INFO ][o.e.p.PluginsService     ] [node1] loaded module [mapper-version]
[2023-07-08T00:24:15,814][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-aggregate-metric]
[2023-07-08T00:24:15,815][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-rollup]
[2023-07-08T00:24:15,815][INFO ][o.e.p.PluginsService     ] [node1] loaded module [percolator]
[2023-07-08T00:24:15,815][INFO ][o.e.p.PluginsService     ] [node1] loaded module [data-streams]
[2023-07-08T00:24:15,815][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-stack]
[2023-07-08T00:24:15,815][INFO ][o.e.p.PluginsService     ] [node1] loaded module [rank-eval]
[2023-07-08T00:24:15,815][INFO ][o.e.p.PluginsService     ] [node1] loaded module [reindex]
[2023-07-08T00:24:15,816][INFO ][o.e.p.PluginsService     ] [node1] loaded module [systemd]
[2023-07-08T00:24:15,816][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-security]
[2023-07-08T00:24:15,816][INFO ][o.e.p.PluginsService     ] [node1] loaded module [blob-cache]
[2023-07-08T00:24:15,816][INFO ][o.e.p.PluginsService     ] [node1] loaded module [searchable-snapshots]
[2023-07-08T00:24:15,816][INFO ][o.e.p.PluginsService     ] [node1] loaded module [snapshot-based-recoveries]
[2023-07-08T00:24:15,816][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-watcher]
[2023-07-08T00:24:15,817][INFO ][o.e.p.PluginsService     ] [node1] loaded module [old-lucene-versions]
[2023-07-08T00:24:15,817][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-ilm]
[2023-07-08T00:24:15,817][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-voting-only-node]
[2023-07-08T00:24:15,817][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-deprecation]
[2023-07-08T00:24:15,817][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-fleet]
[2023-07-08T00:24:15,817][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-profiling]
[2023-07-08T00:24:15,817][INFO ][o.e.p.PluginsService     ] [node1] loaded module [ingest-geoip]
[2023-07-08T00:24:15,818][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-write-load-forecaster]
[2023-07-08T00:24:15,818][INFO ][o.e.p.PluginsService     ] [node1] loaded module [search-business-rules]
[2023-07-08T00:24:15,818][INFO ][o.e.p.PluginsService     ] [node1] loaded module [ingest-attachment]
[2023-07-08T00:24:15,818][INFO ][o.e.p.PluginsService     ] [node1] loaded module [wildcard]
[2023-07-08T00:24:15,818][INFO ][o.e.p.PluginsService     ] [node1] loaded module [unsigned-long]
[2023-07-08T00:24:15,818][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-sql]
[2023-07-08T00:24:15,819][INFO ][o.e.p.PluginsService     ] [node1] loaded module [runtime-fields-common]
[2023-07-08T00:24:15,819][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-async]
[2023-07-08T00:24:15,819][INFO ][o.e.p.PluginsService     ] [node1] loaded module [vector-tile]
[2023-07-08T00:24:15,819][INFO ][o.e.p.PluginsService     ] [node1] loaded module [lang-expression]
[2023-07-08T00:24:15,819][INFO ][o.e.p.PluginsService     ] [node1] loaded module [x-pack-eql]
[2023-07-08T00:24:18,975][WARN ][stderr                   ] [node1] Jul 08, 2023 12:24:18 AM org.apache.lucene.store.MemorySegmentIndexInputProvider <init>
[2023-07-08T00:24:18,983][INFO ][o.e.e.NodeEnvironment    ] [node1] using [1] data paths, mounts [[/ (/dev/mapper/cs-root)]], net usable_space [38.1gb], net total_space [61.2gb], types [xfs]
[2023-07-08T00:24:18,983][INFO ][o.e.e.NodeEnvironment    ] [node1] heap size [3.7gb], compressed ordinary object pointers [true]
[2023-07-08T00:24:19,053][INFO ][o.e.n.Node               ] [node1] node name [node1], node ID [BigDgND5RRKR_otEYdALOA], cluster name [es], roles [master, data]
[2023-07-08T00:24:21,763][INFO ][o.e.x.m.p.l.CppLogMessageHandler] [node1] [controller/41274] [Main.cc@123] controller (64 bit): Version 8.8.2 (Build 12b72d8b77ab68) Copyright (c) 2023 Elasticsearch BV
[2023-07-08T00:24:22,019][INFO ][o.e.x.s.Security         ] [node1] Security is disabled
[2023-07-08T00:24:22,299][INFO ][o.e.x.p.ProfilingPlugin  ] [node1] Profiling is enabled
[2023-07-08T00:24:23,042][INFO ][o.e.t.n.NettyAllocator   ] [node1] creating NettyAllocator with the following configs: [name=elasticsearch_configured, chunk_size=1mb, suggested_max_allocation_size=1mb, factors={es.unsafe.use_netty_default_chunk_and_page_size=false, g1gc_enabled=true, g1gc_region_size=4mb}]
[2023-07-08T00:24:23,067][INFO ][o.e.i.r.RecoverySettings ] [node1] using rate limit [40mb] with [default=40mb, read=0b, write=0b, max=0b]
[2023-07-08T00:24:23,109][INFO ][o.e.d.DiscoveryModule    ] [node1] using discovery type [multi-node] and seed hosts providers [settings]
[2023-07-08T00:24:24,436][INFO ][o.e.n.Node               ] [node1] initialized
[2023-07-08T00:24:24,437][INFO ][o.e.n.Node               ] [node1] starting ...
[2023-07-08T00:24:24,452][INFO ][o.e.x.s.c.f.PersistentCache] [node1] persistent cache index loaded
[2023-07-08T00:24:24,453][INFO ][o.e.x.d.l.DeprecationIndexingComponent] [node1] deprecation component started
